"friendsCount","gender","homeCity","tips","lists","badges","mayorships","photos","checkins","_id"
"88","female","NYC ","0","3","0","0","0","4991","383320"
"44","male","Metropolitan Manila","0","2","0","0","0","534","804614"
"97","male","Santo Domingo","17","4","0","0","0","986","510458"
"36","male","Elmont, NY","3","24","0","0","0","990","579639"
"30","female","Brisbane, Australia","10","3","0","0","0","1050","328776"
"151","male","New York, NY","44","4","0","0","0","2268","672951"
"74","male","Jamaica, New York","10","5","0","0","0","3089","195167"
"188","female","New York, NY","36","10","0","0","0","6404","337621"
"84","female","New York ","5","16","0","0","0","767","838264"
"110","female","Houston, TX","5","24","0","0","0","331","314620"
"21","female","McKees Rocks, PA","4","5","0","0","0","1666","210774"
"25","male","New York, NY","1","2","0","0","0","642","770027"
"86","female","Rock Hill, NY","0","2","0","0","0","1439","772140"
"48","male","Brooklyn, NY","12","2","0","0","0","1495","681111"
"19","female","Green Bay, WI","29","2","0","0","0","4146","442659"
"900","male","Buenos Aires, Argentina","85","4","0","0","0","1476","991551"
"162","female","Antwerp, VLG","0","2","0","0","0","1209","146846"
"631","male","New York ","13","18","0","0","0","4974","240280"
"28","female","New York","7","2","0","0","0","1320","398928"
"25","male","Toronto, ON","0","2","0","0","0","54","474230"
"375","male","New York ","0","2","0","0","0","555","126003"
"171","male","New York, NY","71","35","0","0","0","3598","678315"
"30","female","San Francisco, CA","2","2","0","0","0","5349","797387"
"136","male","New York, NY","1","3","0","0","0","1958","391476"
"81","female","New York, NY","2","6","0","0","0","1362","816161"
"30","male","New York, NY","2","2","0","0","0","149","950657"
"20","male","Brooklyn, NY & Oceanside NY","9","2","0","0","0","3604","460032"
"14","female","New York, NY","4","6","0","0","0","248","669783"
"113","male","St Paul, MN","7","18","0","0","0","672","470981"
"34","female","New York, NY","2","3","0","0","0","763","864352"
"46","female","New York, NY","2","2","0","0","0","1579","951936"
"267","male","Nashville, TN","12","8","0","0","0","3928","374845"
"83","male","Rio de Janeiro, Brasil","9","2","0","0","0","1103","471438"
"11","female","Richmond, VA","0","2","0","0","0","290","263297"
"75","male","Los Angeles, CA","5","7","0","0","0","12133","772070"
"66","female","New York, NY","6","2","0","0","0","1540","397032"
"30","female","Brooklyn, NY","0","2","0","0","0","438","653197"
"35","female","Stredoceský","1","2","0","0","0","1627","357534"
"111","male","São Paulo, Brasil","14","2","0","0","0","871","436663"
"20","female","Birmingham, AL","9","4","0","0","0","681","622704"
"162","female","Brooklyn, NY","0","3","0","0","0","1475","237717"
"237","female","Halifax, Canada","7","2","0","0","0","802","416447"
"41","female","New York, NY","0","4","0","0","0","1147","550784"
"71","male","Brooklyn, NY","10","2","0","0","0","1639","645329"
"30","male","NYC - Miami","6","2","0","0","0","330","238808"
"34","female","New York, NY","9","4","0","0","0","402","402181"
"66","male","New York, NY","1","3","0","0","0","336","857119"
"60","male","Banten","5","2","0","0","0","228","232885"
"48","female","New York, NY","0","2","0","0","0","524","121274"
"47","female","Brooklyn, NY","11","2","0","0","0","163","580699"
"69","female","New York, NY","0","2","0","0","0","930","318748"
"99","female","New York, NY","14","4","0","0","0","3527","429863"
"72","female","New York, NY","3","2","0","0","0","2409","879886"
"41","male","New York, NY","1","3","0","0","0","499","330241"
"221","male","New York, NY","0","2","0","0","0","460","233986"
"183","male","Santiago, Chile","8","2","0","0","0","1467","387567"
"93","female","Maspeth, NY","5","2","0","0","0","880","110916"
"28","female","New York, NY","51","16","0","0","0","881","177705"
"95","male","New York, NY","168","18","0","0","0","2881","411943"
"8","female","Santiago, 12","0","2","0","0","0","249","948074"
"47","male","New York, NY","4","2","0","0","0","338","391278"
"28","male","En Why Cee","1","2","0","0","0","317","292705"
"31","female","Bronx, NY","0","2","0","0","0","257","442702"
"53","female","São Paulo","0","2","0","0","0","132","149043"
"275","female","New York","4","5","0","0","0","982","837377"
"37","male","New Britain, CT","0","2","0","0","0","292","230974"
"77","female","New York, New York ","0","6","0","0","0","906","412670"
"30","male","Brooklyn, NY","15","3","0","0","0","930","622809"
"81","female","10010","1","10","0","0","0","9869","751917"
"542","male","Hoboken, NJ","7","2","0","0","0","1501","363332"
"33","female","Holbrook, NY","6","7","0","0","0","1520","108061"
"75","male","Arrochar, Staten Island, NY","45","5","0","0","0","1756","356869"
"9","male","Bronx, NY","0","2","0","0","0","31","100904"
"28","female","Syracuse, NY","0","2","0","0","0","1042","290101"
"23","female","New York, NY","0","4","0","0","0","366","638808"
"46","male","New York, NY","6","2","0","0","0","1112","676183"
"73","female","New York, NY","1","2","0","0","0","394","853583"
"236","male","West Hollywood, CA","4","2","0","0","0","699","498999"
"10","female","New York, NY","1","2","0","0","0","257","822197"
"54","female","Brooklyn, NY","2","2","0","0","0","558","205268"
"271","female","New Jersey, USA","10","2","0","0","0","2257","546421"
"43","female","Moskva","3","2","0","0","0","2386","965704"
"29","male","PR","8","2","0","0","0","912","466455"
"148","female","The Concrete Jungle","10","4","0","0","0","2919","596012"
"990","female","João Pessoa, PB","1","2","0","0","0","1645","139681"
"74","male","Ramsey, NJ","10","5","0","0","0","804","854903"
"45","male","Brooklyn.","4","2","0","0","0","917","197611"
"27","male","Philadelphia, PA","13","2","0","0","0","2135","339925"
"63","female","New York, NY","0","3","0","0","0","939","528801"
"155","male","New York, NY","9","3","0","0","0","5277","503322"
"156","female","New York, NY","25","3","0","0","0","3577","142820"
"86","male","New York, NY ","20","4","0","0","0","8995","333024"
"93","female","New York, NY","66","4","0","0","0","1119","741653"
"98","male","Washington, D.C.","4","9","0","0","0","3009","959228"
"26","female","Queens, NY","0","2","0","0","0","195","877406"
"154","male","Charleston, SC","1","2","0","0","0","758","208642"
"36","male","Madrid, España","2","2","0","0","0","345","127727"
"21","female","Yorktown heights ny","24","3","0","0","0","2555","301063"
"60","female","New York, NY","16","4","0","0","0","1901","596676"
"97","female","Delhi, NY","17","4","0","0","0","1346","257355"
"94","male","New York, NY","15","3","0","0","0","3366","406007"
"162","female","Elmhurst, NY","167","39","0","0","0","1483","860638"
"51","female","Houston, TX","1","4","0","0","0","2063","371294"
"200","female","New York, NY","19","30","0","0","0","2552","127272"
"34","female","Mc Lean, VA","57","10","0","0","0","1478","125776"
"66","female","Boston, MA","7","5","0","0","0","1876","201261"
"3","male","London, ENG","2","2","0","0","0","829","196913"
"43","male","Ciudad Autónoma de Buenos Aires, Argentina","4","3","0","0","0","757","524909"
"200","female","Istanbul, Türkiye","20","3","0","0","0","915","987764"
"25","female","New York, NY","10","5","0","0","0","966","412547"
"119","female","NYC ","4","19","0","0","0","1065","249936"
"96","male","Brooklyn, NY","22","2","0","0","0","1856","462397"
"172","female","Los Angeles, CA","20","5","0","0","0","1197","511180"
"4","male","Plymouth Meeting, PA","0","2","0","0","0","82","955156"
"155","male","New York, NY","0","3","0","0","0","347","502762"
"147","female","DF,México","1","2","0","0","0","764","639580"
"78","female","New York, NY","1","2","0","0","0","130","918408"
"85","male","Brooklyn, NY","7","2","0","0","0","507","962275"
"20","None","None","16","2","0","0","0","129","910720"
"23","male","New York, NY","22","2","0","0","0","1755","221197"
"40","female","Rio de Janeiro, Brasil","152","2","0","0","0","8410","792242"
"35","female","New York, NY","25","54","0","0","0","207","404090"
"330","male","Las Vegas, NV","5","3","0","0","0","1623","481650"
"47","male","NYC","7","2","0","0","0","992","373982"
"74","female","New York, NY","0","2","0","0","0","2568","106421"
"24","female","San Pedro Cholula, Mexico, Mexico","1","2","0","0","0","770","186641"
"42","female","New York, NY","8","28","0","0","0","1946","923018"
"79","female","New York ","5","5","0","0","0","1207","939021"
"34","female","Bronx, NY","2","2","0","0","0","1727","562859"
"305","male","New York","16","2","0","0","0","1348","873871"
"12","female","Yonkers, NY","3","2","0","0","0","729","428800"
"99","male","Philadelphia, PA","1","4","0","0","0","4389","250265"
"75","male","Mexico City","6","2","0","0","0","3899","969188"
"86","male","New York, NY","5","2","0","0","0","469","241961"
"91","male","New York, NY","29","29","0","0","0","5986","201526"
"4","male","Brooklyn, NY","0","2","0","0","0","79","666541"
"21","male","Bayside, NY","5","2","0","0","0","2165","218696"
"81","female","New York, NY","41","3","0","0","0","5202","689314"
"244","male","None","34","5","0","0","0","6014","891687"
"55","male","Bethesda Maryland ","11","2","0","0","0","1373","661499"
"117","female","New York, NY","38","19","0","0","0","2909","273905"
"68","female","Brooklyn, NY","32","8","0","0","0","1624","389227"
"89","female","Bayamón, PR","4","2","0","0","0","2443","641722"
"34","female","Pittsford, NY","21","3","0","0","0","1813","483800"
"57","female","NY","0","2","0","0","0","815","848950"
"75","female","Las Vegas, NV","0","2","0","0","0","5870","727350"
"12","female","Brooklyn, NY","1","2","0","0","0","76","869882"
"44","male","New York, NY","3","2","0","0","0","854","334269"
"124","female","New York, NY","37","8","0","0","0","5353","682926"
"44","female","Shrewsbury, NJ","27","2","0","0","0","2203","612621"
"168","female","Astoria, New York","9","6","0","0","0","6106","442075"
"48","male","New York, NY","1","2","0","0","0","206","469727"
"166","female","alassio","1","2","0","0","0","731","880787"
"1000","male","Brooklyn, NY ","320","32","0","0","0","7953","521137"
"208","female","New York, NY","5","5","0","0","0","3189","746830"
"11","female","NY","0","2","0","0","0","489","289822"
"77","female","NY","6","8","0","0","0","1582","418648"
"225","female","New York","20","4","0","0","0","869","550037"
"65","male","New York, NY","0","2","0","0","0","560","787388"
"424","male","New York, NY","12","4","0","0","0","1978","849122"
"136","male","San Salvador, El Salvador","9","2","0","0","0","1085","447844"
"16","female","New York, NY","0","2","0","0","0","866","665969"
"42","female","Jackson Heights, New York","0","2","0","0","0","243","755387"
"71","male","New York, NY","0","2","0","0","0","415","264936"
"45","male","New York, NY","0","10","0","0","0","329","812510"
"156","female","Wilmington, NC","11","4","0","0","0","3692","859322"
"1002","male","Santo Domingo, Distrito Nacional","13","4","0","0","0","2263","125512"
"27","male","NY","13","7","0","0","0","438","406795"
"114","male","New York, NY","2","3","0","0","0","661","620669"
"63","male","New York, NY","5","2","0","0","0","1299","449600"
"53","female","New York, NY","5","4","0","0","0","1105","805430"
"93","male","New York, NY","6","4","0","0","0","596","217834"
"262","male","New York, NY","15","21","0","0","0","1627","443018"
"46","male","Bronx, NY","9","2","0","0","0","1506","298496"
"171","male","Montclair, NJ","23","22","0","0","0","2618","571028"
"130","female","New York, NY","35","15","0","0","0","6327","725786"
"52","male","NY","22","3","0","0","0","2199","661723"
"422","female","Chicago, IL","6","2","0","0","0","4072","774942"
"83","female","New York, NY","91","11","0","0","0","3716","443275"
"8","female","New York, NY","0","2","0","0","0","496","397365"
"80","female","Queens, NY","3","2","0","0","0","765","196650"
"35","female","Greater New York City Area","6","3","0","0","0","444","286768"
"47","male","New York, NY","3","2","0","0","0","194","261700"
"37","female","South Ozone Park, NY","0","2","0","0","0","258","874205"
"70","male","New York, NY","11","3","0","0","0","589","723104"
"80","male","New York, NY","2","2","0","0","0","2475","192195"
"124","male","Guangzhou","25","6","0","0","0","1868","467809"
"72","male","Trinidad and Tobago/New York","1","2","0","0","0","1093","697066"
"56","male","New York, NY","2","2","0","0","0","971","981019"
"329","female","New York","5","2","0","0","0","1755","114562"
"46","female","Suffern, NY","8","2","0","0","0","356","233602"
"52","male","Manhattan, NY","6","8","0","0","0","1127","582030"
"218","male","São Paulo","3","2","0","0","0","2796","207967"
"76","female","Brooklyn, NY","59","9","0","0","0","3373","450744"
"26","female","New York, New York","27","2","0","0","0","1913","587963"
"112","male","New York, NY","32","9","0","0","0","2577","608088"
"15","female","NY","4","2","0","0","0","1238","510687"
"19","female","Astoria, NY","2","2","0","0","0","450","769207"
"84","female","Brooklyn, NY","12","2","0","0","0","328","450345"
"59","female","NY","2","5","0","0","0","2442","411180"
"25","male","New York, United State","0","2","0","0","0","739","971537"
"192","female","Istanbul","9","2","0","0","0","2767","204507"
"113","female","Brooklyn, NY","4","5","0","0","0","810","198055"
"145","female","Berea, South Africa","11","21","0","0","0","1169","300966"
"2","None","None","0","2","0","0","0","176","758440"
"58","None","New York, NY","6","36","0","0","0","1078","455331"
"242","male","New York, NY","5","2","0","0","0","2488","761852"
"0","female","New York, NY","0","2","0","0","0","52","147978"
"148","female","New York, NY","8","3","0","0","0","2396","520250"
"50","female","Houston, TX","54","13","0","0","0","2265","169298"
"136","male","New York, NY","463","71","0","0","0","8484","514627"
"21","male","Hillside, NJ","2","2","0","0","0","506","152763"
"273","male","New York, New York","78","24","0","0","0","7463","854825"
"124","male","New York, NY","1","2","0","0","0","3383","519763"
"170","female","Brooklyn","3","16","0","0","0","1656","643664"
"371","male","NYC","33","16","0","0","0","3037","692634"
"49","female","Bushwick","3","11","0","0","0","2568","585216"
"95","female","Cedar Hill,TX","3","2","0","0","0","875","899787"
"31","female","Emilia-Romagna","15","2","0","0","0","671","469364"
"16","female","NY","2","3","0","0","0","115","571221"
"38","female","New York, NY","0","2","0","0","0","629","886900"
"20","male","Toronto, ON","18","4","0","0","0","2377","414442"
"89","female","New York, NY","10","2","0","0","0","534","828564"
"15","male","New York, NY","2","2","0","0","0","150","900140"
"90","female","london, united kingdom","0","7","0","0","0","2850","635349"
"638","male","Naoussa, ESYE42","3","2","0","0","0","1119","957392"
"99","male","New York, NY","5","2","0","0","0","1329","994408"
"71","male","New York, NY","1","2","0","0","0","1070","639323"
"53","female","Pompton Lakes, NJ","121","4","0","0","0","1322","829527"
"64","male","Brooklyn, NY","7","2","0","0","0","793","106842"
"49","female","San Francisco, CA","115","43","0","0","0","14312","670441"
"39","female","Moscow, 48","0","3","0","0","0","177","957727"
"76","male","Torino, Repubblica Italiana","7","3","0","0","0","3318","768427"
"37","female","New York","5","2","0","0","0","409","376702"
"279","female","Jersey","2","2","0","0","0","1470","104912"
"337","male","Orlando, FL","11","2","0","0","0","6282","379969"
"6","male","Birmingham, AL","0","3","0","0","0","243","151074"
"119","female","Santiago, Chile","24","3","0","0","0","2959","464044"
"24","female","NJ","0","2","0","0","0","2712","220504"
"51","male","None","0","2","0","0","0","149","482132"
"37","female","NY","0","2","0","0","0","1603","273770"
"58","male","New York, NY","3","3","0","0","0","1199","640534"
"33","male","New york, new york","8","2","0","0","0","871","165975"
"38","male","Stamford, CT","2","2","0","0","0","1386","691615"
"43","male","Brooklyn, NY","5","4","0","0","0","300","143497"
"841","female","New York, NY","78","57","0","0","0","16150","503821"
"62","None","Atlanta, GA","3","2","0","0","0","605","788042"
"93","male","Adana","0","2","0","0","0","583","351105"
"52","male","New York, NY","17","8","0","0","0","1385","808102"
"49","male","New York, NY","0","2","0","0","0","1125","105563"
"43","female","brooklyn, ny","9","16","0","0","0","2331","639958"
"40","female","New York","9","6","0","0","0","782","552683"
"47","female","New York, NY","1","2","0","0","0","429","948894"
"30","female","Belton, TX","1","2","0","0","0","1749","904880"
"8","male","Brooklyn, NY","5","2","0","0","0","304","370964"
"61","male","Plano, TX","3","2","0","0","0","375","579807"
"155","male","New York, NY","3","2","0","0","0","4376","438285"
"90","male","Brasília","1","2","0","0","0","2587","649255"
"18","female","Brambleton, Virginia","0","2","0","0","0","2077","310282"
"136","female","The Woodlands, TX","0","2","0","0","0","6294","113019"
"49","female","New York, NY","11","36","0","0","0","530","619190"
"69","female","New York, NY","7","2","0","0","0","474","461450"
"125","female","Angeles City, Philippines","8","9","0","0","0","2217","450642"
"14","female","Köln, Deutschland ","14","4","0","0","0","471","845877"
"112","female","New York, NY","7","3","0","0","0","1531","858218"
"31","female","Wichita, KS","4","5","0","0","0","727","765420"
"155","female","New York, NY","10","2","0","0","0","2825","436831"
"48","male","New York, NY","1","2","0","0","0","407","144089"
"46","female","New York, NY","21","10","0","0","0","4551","950655"
"149","female","New york NY","21","12","0","0","0","598","777995"
"31","female","New York, NY","5","2","0","0","0","1057","179398"
"141","female","Manhattan, NY","20","4","0","0","0","1784","911325"
"1001","male","Fortaleza, 06","17","2","0","0","0","10812","724268"
"214","male","New York, N.Y.","2","4","0","0","0","2253","105475"
"111","male","New York, NY","24","4","0","0","0","3254","367917"
"41","male","New York","7","2","0","0","0","710","411741"
"79","female","New York, NY","0","2","0","0","0","1177","606268"
"155","male","New York, NY","14","2","0","0","0","391","685407"
"34","male","Bronx, NY","4","8","0","0","0","4977","860224"
"57","male","Palo Alto, CA","1","2","0","0","0","914","585818"
"74","female","Ushuaia","6","3","0","0","0","404","322196"
"84","male","Brooklyn, NY","10","2","0","0","0","1286","190671"
"57","male","Amherst, NY","1","3","0","0","0","1062","628195"
"56","female","New York, NY","0","15","0","0","0","3018","487493"
"84","female","New York, NY","3","5","0","0","0","1036","231942"
"72","male","Queens Village, Queens, NY","2","3","0","0","0","1548","832401"
"45","female","Brooklyn, NY","1","2","0","0","0","378","528246"
"15","female","Corona, Queens","5","3","0","0","0","1060","358605"
"66","male","Staten Island, NY","10","2","0","0","0","1496","665203"
"56","male","NYC","19","9","0","0","0","887","494052"
"27","male","New York","0","2","0","0","0","1395","306558"
"15","male","New York, NY","0","2","0","0","0","80","388819"
"236","male","New York, NY","19","26","0","0","0","1682","669579"
"92","female","New York, NY","4","18","0","0","0","1531","759480"
"235","male","Brooklyn, New York","4","2","0","0","0","1360","786465"
"51","female","Dobbs Ferry, NY","13","2","0","0","0","238","768181"
"178","female","Jequié- Bahia","5","9","0","0","0","1085","168957"
"164","male","Indinapolis, IN","9","2","0","0","0","1973","444442"
"36","female","Ciudad Autónoma de Buenos Aires, Argentina","33","3","0","0","0","1913","183728"
"96","female","Brooklyn Baby!!","17","2","0","0","0","3108","964918"
"18","male","New York","3","3","0","0","0","70","242162"
"17","male","brooklyn, ny","20","3","0","0","0","883","926448"
"17","female","New York City, NY","7","2","0","0","0","813","328108"
"19","male","Munich, Germany","7","16","0","0","0","5233","115242"
"100","male","New York, NY","27","2","0","0","0","1783","750602"
"17","male","New York, NY","6","2","0","0","0","1199","434775"
"17","male","Stamford, Connecticut","17","2","0","0","0","710","800819"
"63","male","New York, NY","5","2","0","0","0","659","743527"
"89","male","New York, NY","1","2","0","0","0","1624","146938"
"15","male","Bogotá","5","10","0","0","0","178","309481"
"30","female","New York City","0","2","0","0","0","423","579380"
"92","female","New York, Ny","0","2","0","0","0","1208","539533"
"77","male","Martellago, Italia","35","6","0","0","0","14676","323436"
"153","female","New York, NY","11","3","0","0","0","4286","724881"
"157","male","New York ","2","2","0","0","0","938","292709"
"113","male","Middle Village, NY","30","5","0","0","0","2345","587455"
"109","male","Bronx, NY","1","2","0","0","0","1439","726315"
"466","male","Lodi, NJ","19","3","0","0","0","1670","786264"
"94","female","NY, NY","0","2","0","0","0","488","492259"
"52","male","Beachwood, OH","1","2","0","0","0","455","265931"
"35","male","Ciudad de México, Mexico","7","2","0","0","0","3048","357350"
"65","female","NY","12","2","0","0","0","2871","477689"
"133","female","New York","18","5","0","0","0","1873","715599"
"47","male","BOSTON,MA","1","2","0","0","0","291","758733"
"43","female","New York, NY","4","19","0","0","0","2301","667160"
"93","male","New York, NY","3","2","0","0","0","2306","955745"
"81","female","New Jersey","1","3","0","0","0","812","642384"
"43","female","Maywood, NJ","6","4","0","0","0","2766","180176"
"4","male","None","0","2","0","0","0","376","571305"
"102","female","New York, NY","14","3","0","0","0","2824","790409"
"682","male","Cork, Ireland ","15","11","0","0","0","1838","117604"
"4","male","NY,NY","9","3","0","0","0","229","914799"
"70","female","New York, NY","0","26","0","0","0","824","860920"
"126","male","New York","2","11","0","0","0","973","643580"
"50","female","Brooklyn, NY","11","9","0","0","0","900","623296"
"100","male","New York, NY","20","2","0","0","0","1009","199161"
"9","male","Tonbridge, UK","4","2","0","0","0","927","328838"
"263","male","Kuurne","1","2","0","0","0","775","140955"
"215","male","Santiago, Santiago Metropolita","28","6","0","0","0","1533","705775"
"134","male","Pennington, New Jersey","1","2","0","0","0","2004","444683"
"23","male","Hoboken, NJ","34","4","0","0","0","775","320092"
"3","female","None","6","3","0","0","0","139","655963"
"32","female","Brooklyn, NY","11","7","0","0","0","903","890958"
"17","male","New York, New York","0","2","0","0","0","265","456202"
"9","male","Kawasaki-shi, Kanagawa, Japan","0","2","0","0","0","73","288923"
"47","female","NY","9","3","0","0","0","521","550447"
"47","female","New York, NY","142","16","0","0","0","4052","901117"
"14","female","Bangkok, 40","4","2","0","0","0","275","508173"
"141","male","Asunción, Paraguay","2","2","0","0","0","1154","980015"
"92","male","Elmhurst, NY","0","2","0","0","0","1521","477244"
"222","male","Curitiba, Paraná","12","6","0","0","0","2277","701093"
"31","female","Brooklyn, NY","0","2","0","0","0","1006","820430"
"141","female","London, United Kingdom","82","5","0","0","0","10596","646492"
"72","female","New Jersey","2","12","0","0","0","874","517466"
"66","female","New York, NY","3","2","0","0","0","642","904452"
"43","female","Saint James, NY","10","2","0","0","0","1311","835905"
"15","female","Elmhurst, NY","40","2","0","0","0","1853","853108"
"70","female","New York, NY","17","5","0","0","0","1774","898606"
"22","female","New York, NY","2","6","0","0","0","1063","111603"
"987","male","Brooklyn, NY","136","9","0","0","0","7310","626885"
"26","male","Jamaica","7","2","0","0","0","780","753881"
"121","female","Los Angeles, CA","39","22","0","0","0","2220","223333"
"52","female","Brooklyn, NY","1","18","0","0","0","973","239873"
"105","female","CA","0","2","0","0","0","707","177120"
"278","male","Makassar, Jakarta, NYC","365","25","0","0","0","5507","918302"
"83","male","Bronx, NY","0","2","0","0","0","401","143030"
"244","female","Alabama ","3","3","0","0","0","8804","501236"
"14","male","Earth","5","5","0","0","0","414","267753"
"55","male","Teaneck, NJ","33","5","0","0","0","4691","360928"
"257","female","Brooklyn, NY","42","15","0","0","0","4538","676035"
"59","female","Mérida, YUC","0","2","0","0","0","608","200464"
"59","male","New York, NY","1","2","0","0","0","1055","149816"
"217","male","Miami, FL","3","2","0","0","0","1421","646580"
"102","male","Orlando, FL","4","4","0","0","0","4063","336567"
"28","female","New York, NY","0","2","0","0","0","310","869909"
"47","male","Vermont","0","2","0","0","0","845","656712"
"33","male","New York, New York","0","2","0","0","0","145","469270"
"42","male","Thompson's Station, Tennessee","15","3","0","0","0","960","823484"
"50","male","Brooklyn, NY","1","2","0","0","0","117","631475"
"8","male","Paradise, NV","3","3","0","0","0","844","259411"
"102","male","Long Island City, NY","19","5","0","0","0","1039","530655"
"22","female","ทุ่งสุขลา, ประเทศไทย","3","3","0","0","0","1021","151689"
"268","male","Guttenberg, NJ","14","8","0","0","0","2786","695443"
"78","male","Brooklyn, New York","0","2","0","0","0","156","819244"
"95","female","Brooklyn, NY","8","4","0","0","0","3979","790278"
"93","female","NYC","32","2","0","0","0","634","899088"
"89","female","New York, NY","1","4","0","0","0","1707","339323"
"70","None","Sunnyside, New York","15","8","0","0","0","714","859288"
"239","male","Chicago, IL","78","31","0","0","0","6113","759037"
"36","male","New York, NY","2","2","0","0","0","1221","941492"
"108","male","New York, NY","0","2","0","0","0","1933","382704"
"50","female","New York, NY","2","3","0","0","0","1871","498802"
"97","male","None","4","2","0","0","0","228","830688"
"31","male","NY","1","2","0","0","0","288","316515"
"78","male","Elmhurst, NY","13","12","0","0","0","4185","632764"
"88","female","Dominican Republic","1","2","0","0","0","228","195924"
"84","female","New York, NY","83","17","0","0","0","5606","781335"
"14","male","New York, NY","2","2","0","0","0","46","769802"
"56","female","Nutley, NJ","4","2","0","0","0","11420","432336"
"11","female","New York, NY","0","2","0","0","0","410","501342"
"53","female","New York, NY","4","2","0","0","0","4174","708695"
"80","male","New York, NY","20","33","0","0","0","2409","371673"
"62","male","New York, NY","8","5","0","0","0","1771","366153"
"105","female","New York, NY","22","2","0","0","0","1410","562145"
"484","male","New York, NY","18","6","0","0","0","406","860685"
"223","male","New York, NY","40","5","0","0","0","2650","452642"
"78","female","Rochester NY","12","2","0","0","0","555","181292"
"34","male","New york, NY","0","2","0","0","0","26","935198"
"380","female","Long Island City, NY","19","4","0","0","0","2316","401724"
"49","male","New York, NY","3","2","0","0","0","2217","745029"
"89","male","Brooklyn, NY","34","2","0","0","0","5171","582017"
"18","female","Bronx, NY","10","2","0","0","0","433","202523"
"119","female","Seattle, WA","23","24","0","0","0","2808","377763"
"41","female","New York, NY","1","2","0","0","0","544","664286"
"76","female","Salvador, BA","1","2","0","0","0","401","439384"
"16","female","New York, New York","3","5","0","0","0","308","448868"
"87","male","Cuauhtemoc, Mexico DF","11","3","0","0","0","461","779980"
"383","male","New York, NY","81","4","0","0","0","2650","793995"
"313","female","New York","1","2","0","0","0","1980","656120"
"57","female","New York, NY","6","9","0","0","0","985","866616"
"5","female","Brooklyn, NY","2","2","0","0","0","95","649548"
"28","male","Forest Hills, NY","4","2","0","0","0","1089","205638"
"33","female","Buffalo","3","3","0","0","0","625","652713"
"119","female","New York, NY","66","41","0","0","0","6738","891553"
"44","female","Miramar","0","2","0","0","0","219","526955"
"26","male","New York, NY","0","2","0","0","0","152","470932"
"50","female","Buffalo, NY","12","2","0","0","0","3382","874363"
"61","female","New York, NY","3","24","0","0","0","3493","449181"
"48","female","New York, NY","0","2","0","0","0","326","147274"
"52","female","New York, NY","3","2","0","0","0","3714","485245"
"485","male","Bronx, NYC 🗽 & ATL 🍑","2","2","0","0","0","1309","989459"
"44","female","New York, NY","5","13","0","0","0","2675","140164"
"23","male","NY","4","2","0","0","0","324","659472"
"130","female","Brooklyn, NY","12","5","0","0","0","5305","724596"
"11","female","New York","0","2","0","0","0","378","986440"
"124","female","New York, NY","13","2","0","0","0","1182","414665"
"129","female","New York, NY","3","4","0","0","0","1657","599760"
"10","male","New York, New York","0","2","0","0","0","621","704569"
"57","male","Nashua, NH","12","8","0","0","0","841","108486"
"53","male","NJ","0","2","0","0","0","661","462986"
"414","male","Bronx, NY","0","3","0","0","0","4550","105969"
"51","male","San Lorenzo Acopilco, México","15","3","0","0","0","381","646354"
"42","female","Brooklyn, NY","13","9","0","0","0","1635","431576"
"404","male","New York, NY","18","9","0","0","0","3237","467976"
"493","female","Manhattan, NY","4","5","0","0","0","227","932184"
"54","female","Boston, MA","4","3","0","0","0","2040","706283"
"85","male","Manhattan, NY","23","4","0","0","0","4223","788117"
"162","male","New York, NY","24","4","0","0","0","3226","556791"
"116","male","Honolulu, HI","4","20","0","0","0","714","837168"
"53","female","Brooklyn, NY","1","4","0","0","0","162","223301"
"101","male","Brooklyn, NY","5","13","0","0","0","2131","311086"
"42","None","Bangalore, State of Karnātaka","1","2","0","0","0","126","715487"
"661","male","Santa Catarina","13","2","0","0","0","1870","822691"
"16","male","Hickory Hills, IL","1","2","0","0","0","749","843830"
"48","male","New York, NY","9","2","0","0","0","1175","234134"
"55","female","Sweden","11","11","0","0","0","995","925780"
"151","female","Irvine, CA","0","2","0","0","0","3962","399847"
"262","male","Syracuse, NY","7","5","0","0","0","5465","255174"
"38","female","Hundred Acre Woods ","47","6","0","0","0","2122","823543"
"38","male","New York, NY","22","3","0","0","0","2047","570845"
"763","male","New York, NY","41","3","0","0","0","4502","614734"
"107","female","Brooklyn, NY","0","3","0","0","0","946","600941"
"73","male","New Brunswick, NJ","0","4","0","0","0","2880","305543"
"45","male","Flushing, NY","37","7","0","0","0","2727","492321"
"56","male","Brooklyn, NY","5","2","0","0","0","1016","956925"
"65","male","New York, NY","14","11","0","0","0","2802","509464"
"246","male","New York, NY","6","2","0","0","0","4937","306607"
"158","female","New York, NY","21","2","0","0","0","3487","679146"
"27","male","New York, NY","0","2","0","0","0","6","195398"
"7","male","New York, NY","0","3","0","0","0","3129","790491"
"59","female","New York city ","28","5","0","0","0","6124","323626"
"19","female","Montebello, CA","2","3","0","0","0","917","426639"
"36","male","Brooklyn, NY","2","2","0","0","0","879","280742"
"78","male","New York, NY","2","3","0","0","0","1773","995488"
"187","female","New York, NY","18","9","0","0","0","2132","132685"
"99","female","Buenos Aires","1","6","0","0","0","117","399998"
"49","male","Queens, NY","2","2","0","0","0","178","658312"
"88","female","Palisades Park, NJ","0","7","0","0","0","4628","187841"
